Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
54,Greg Buckner\buckngr01,SG,24,DAL,37,820,12.1,0.503,0.036000000000000004,0.42200000000000004,8.4,12.9,10.7,8.8,2.1,0.8,10.6,14.1,,1.1,0.9,2.0,0.11800000000000001,,-1.2,0.7,-0.5,0.3,9,2.3,5.2,0.43799999999999994,0.1,0.2,0.28600000000000003,2.2,5.0,0.44299999999999995,0.44299999999999995,1.6,2.2,0.728,1.6,2.6,4.2,1.3,0.9,0.2,0.7,3.2,6.2
55,Jud Buechler\buechju01,SF,32,DET,57,737,9.9,0.57,0.47,0.073,2.9,11.0,6.8,8.4,1.4,1.0,12.9,11.4,,0.8,0.7,1.5,0.098,,-1.8,0.9,-0.9,0.2,3,1.3,2.9,0.46299999999999997,0.6,1.4,0.41600000000000004,0.8,1.5,0.506,0.561,0.2,0.2,0.75,0.4,1.3,1.6,0.7,0.4,0.2,0.4,1.5,3.4
56,Rodney Buford\buforro01,SF,23,PHI,47,573,11.3,0.489,0.158,0.12,3.2,11.2,7.3,5.4,1.6,0.8,10.3,22.3,,0.1,0.7,0.8,0.071,,-2.5,-0.5,-2.9,-0.1,0,2.2,5.1,0.43200000000000005,0.3,0.8,0.42100000000000004,1.9,4.3,0.433,0.465,0.5,0.6,0.828,0.3,1.2,1.6,0.4,0.4,0.1,0.6,1.4,5.3
57,Matt Bullard\bullama01,PF,33,HOU,61,1000,13.0,0.569,0.698,0.046,2.6,12.2,7.5,6.9,0.5,0.6,3.7,14.9,,2.2,0.4,2.6,0.125,,2.5,-1.0,1.5,0.9,5,2.1,5.0,0.423,1.4,3.5,0.40399999999999997,0.7,1.5,0.467,0.564,0.2,0.2,0.7140000000000001,0.4,1.8,2.1,0.7,0.2,0.1,0.2,1.2,5.8
58,Scott Burrell\burresc01,SF,30,CHH,4,41,12.8,0.507,0.4,0.267,2.8,5.5,4.2,4.6,3.9,0.0,0.0,18.8,,0.1,0.1,0.1,0.135,,-2.5,2.2,-0.2,0.0,0,1.8,3.8,0.467,0.5,1.5,0.33299999999999996,1.3,2.3,0.556,0.5329999999999999,0.3,1.0,0.25,0.3,0.5,0.8,0.3,0.8,0.0,0.0,2.0,4.3
59,Jason Caffey\caffeja01,PF,27,MIL,70,1460,13.7,0.544,0.0,0.575,10.6,16.8,13.7,5.5,1.4,1.3,14.3,16.6,,2.3,1.2,3.5,0.114,,-1.2,-1.0,-2.2,-0.1,33,2.6,5.2,0.488,0.0,0.0,,2.6,5.2,0.488,0.488,2.0,3.0,0.6729999999999999,1.9,3.1,5.0,0.8,0.5,0.4,1.1,2.6,7.1
60,Marcus Camby\cambyma01,C,26,NYK,63,2127,20.9,0.5589999999999999,0.013999999999999999,0.38799999999999996,11.5,29.0,20.5,4.5,1.7,5.2,8.5,17.0,,4.8,5.5,10.3,0.233,,2.0,2.5,4.6,3.5,63,4.8,9.2,0.524,0.0,0.1,0.125,4.8,9.1,0.53,0.525,2.4,3.6,0.667,3.1,8.4,11.5,0.8,1.0,2.2,1.0,3.3,12.0
61,Elden Campbell\campbel01,PF,32,CHH,78,2337,16.4,0.505,0.006999999999999999,0.48700000000000004,7.7,21.9,14.8,8.1,1.4,4.4,12.4,22.8,,1.9,4.5,6.4,0.131,,-1.4,1.2,-0.3,1.0,78,4.7,10.7,0.44,0.0,0.1,0.0,4.7,10.6,0.44299999999999995,0.44,3.7,5.2,0.7090000000000001,2.0,5.8,7.8,1.3,0.8,1.8,1.8,3.6,13.1
62,Brian Cardinal\cardibr01,PF,23,DET,15,126,4.7,0.39799999999999996,0.161,0.581,6.7,13.0,9.8,3.6,2.8,1.1,18.8,16.5,,-0.2,0.2,0.0,-0.009000000000000001,,-7.7,1.4,-6.3,-0.1,0,0.7,2.1,0.32299999999999995,0.0,0.3,0.0,0.7,1.7,0.385,0.32299999999999995,0.7,1.2,0.611,0.5,1.0,1.5,0.2,0.5,0.1,0.6,1.8,2.1
63,Chris Carr\carrch01,SG,26,BOS,35,309,16.3,0.611,0.33,0.536,4.0,13.0,8.3,6.7,0.7,0.7,12.1,23.1,,0.8,0.2,0.9,0.142,,0.8,-1.8,-1.1,0.1,0,1.5,3.2,0.473,0.5,1.1,0.45899999999999996,1.0,2.1,0.48,0.5489999999999999,1.3,1.7,0.767,0.3,0.9,1.3,0.3,0.1,0.1,0.5,1.3,4.8
64,Anthony Carter\cartean01,PG,25,MIA,72,1630,11.3,0.439,0.083,0.215,3.4,9.8,6.6,29.5,2.5,0.5,18.5,19.2,,-0.8,2.5,1.7,0.05,,-3.0,1.1,-1.9,0.0,6,2.7,6.7,0.406,0.1,0.6,0.15,2.6,6.1,0.43,0.413,0.9,1.4,0.631,0.6,1.9,2.5,3.7,1.0,0.1,1.7,2.1,6.4
65,Vince Carter\cartevi01,SF,24,TOR,75,2979,25.0,0.551,0.24,0.303,6.5,9.3,7.9,19.2,2.0,1.9,8.2,30.7,,10.3,2.6,12.9,0.20800000000000002,,7.6,0.1,7.6,7.2,75,10.2,22.1,0.46,2.2,5.3,0.408,8.0,16.8,0.47700000000000004,0.509,5.1,6.7,0.765,2.3,3.2,5.5,3.9,1.5,1.1,2.2,2.7,27.6
66,Sam Cassell\cassesa01,PG,31,MIL,76,2709,20.1,0.542,0.087,0.285,1.9,10.1,6.1,36.4,1.7,0.2,14.7,24.9,,7.0,1.4,8.5,0.15,,2.5,-1.5,1.1,2.1,75,7.1,14.9,0.474,0.4,1.3,0.306,6.7,13.6,0.49,0.488,3.6,4.3,0.858,0.6,3.2,3.8,7.6,1.2,0.1,2.9,2.8,18.2
67,Kelvin Cato\catoke01,C,26,HOU,35,624,13.0,0.606,0.0,0.514,8.9,17.0,13.1,2.8,1.1,3.4,15.5,11.9,,1.0,0.7,1.7,0.128,,-2.0,0.8,-1.2,0.1,13,1.8,3.2,0.5770000000000001,0.0,0.0,,1.8,3.2,0.5770000000000001,0.5770000000000001,1.1,1.6,0.649,1.3,2.7,4.0,0.3,0.4,0.9,0.7,2.5,4.7
68,Duane Causwell\causwdu01,C,32,MIA,31,384,4.8,0.396,0.0,0.294,7.1,18.6,12.8,2.2,1.1,3.6,19.3,15.0,,-0.7,0.7,0.0,0.002,,-7.5,0.8,-6.7,-0.5,14,1.0,2.7,0.376,0.0,0.0,,1.0,2.7,0.376,0.376,0.4,0.8,0.48,0.7,1.9,2.7,0.2,0.3,0.6,0.7,2.2,2.5
69,Cedric Ceballos\cebalce01,SF,31,TOT,40,559,15.4,0.526,0.319,0.188,7.1,15.0,11.0,6.9,1.5,0.9,11.4,23.5,,0.5,0.8,1.3,0.114,,0.0,-0.5,-0.5,0.2,0,2.5,5.7,0.441,0.6,1.8,0.301,2.0,3.9,0.506,0.489,0.9,1.1,0.86,0.9,1.8,2.7,0.5,0.4,0.2,0.8,1.5,6.5
69,Cedric Ceballos\cebalce01,SF,31,DET,13,166,13.0,0.49700000000000005,0.563,0.141,4.4,12.5,8.4,7.4,1.8,1.3,10.7,22.0,,0.1,0.2,0.3,0.081,,-0.1,-0.4,-0.4,0.1,0,2.2,5.5,0.39399999999999996,0.8,3.1,0.275,1.3,2.4,0.5479999999999999,0.47200000000000003,0.6,0.8,0.8,0.5,1.5,2.0,0.5,0.5,0.2,0.7,1.5,5.8
69,Cedric Ceballos\cebalce01,SF,31,MIA,27,393,16.4,0.539,0.209,0.209,8.2,16.0,12.1,6.7,1.4,0.8,11.8,24.1,,0.5,0.6,1.1,0.129,,0.1,-0.6,-0.5,0.2,0,2.7,5.9,0.462,0.4,1.2,0.33299999999999996,2.3,4.6,0.496,0.49700000000000005,1.1,1.2,0.879,1.0,2.0,3.0,0.5,0.4,0.1,0.9,1.6,6.9
70,Calbert Cheaney\cheanca01,SG,29,DEN,9,153,4.1,0.34,0.0,0.067,3.5,10.8,7.1,8.6,1.4,0.9,13.9,10.5,,-0.2,0.1,-0.1,-0.035,,-5.6,0.0,-5.6,-0.1,5,1.1,3.3,0.33299999999999996,0.0,0.0,,1.1,3.3,0.33299999999999996,0.33299999999999996,0.1,0.2,0.5,0.6,1.7,2.2,1.0,0.4,0.2,0.6,1.6,2.3
71,Chris Childs\childch01,PG,33,TOT,77,1859,9.0,0.494,0.316,0.212,1.5,11.2,6.4,29.8,1.7,0.6,29.9,13.3,,-0.2,2.3,2.2,0.057,,-3.4,0.8,-2.6,-0.3,5,1.8,4.4,0.40299999999999997,0.4,1.4,0.302,1.3,3.0,0.45,0.451,0.8,0.9,0.845,0.3,2.3,2.6,4.6,0.8,0.2,2.0,3.1,4.7
71,Chris Childs\childch01,PG,33,NYK,51,1309,9.1,0.506,0.28800000000000003,0.207,1.3,11.1,6.4,29.0,1.6,0.4,28.8,12.7,,0.1,1.8,2.0,0.073,,-3.1,1.2,-1.9,0.0,5,1.8,4.4,0.419,0.4,1.3,0.313,1.4,3.1,0.462,0.46399999999999997,0.8,0.9,0.848,0.3,2.4,2.7,4.6,0.7,0.1,1.9,3.1,4.8
71,Chris Childs\childch01,PG,33,TOR,26,550,8.8,0.47200000000000003,0.37200000000000005,0.221,2.0,11.3,6.6,31.5,2.1,1.0,31.9,14.8,,-0.3,0.5,0.2,0.018000000000000002,,-4.2,0.0,-4.2,-0.3,0,1.6,4.3,0.37200000000000005,0.5,1.6,0.28600000000000003,1.2,2.7,0.423,0.425,0.8,1.0,0.84,0.4,2.1,2.5,4.6,0.8,0.3,2.2,3.2,4.5
72,Doug Christie\chrisdo01,SG,30,SAC,81,2939,14.8,0.5379999999999999,0.317,0.396,3.6,9.3,6.5,14.6,3.2,1.0,14.3,16.2,,4.3,4.4,8.7,0.141,,0.0,2.3,2.3,3.2,81,3.8,9.7,0.395,1.2,3.1,0.376,2.7,6.6,0.40299999999999997,0.45399999999999996,3.5,3.9,0.897,1.2,3.2,4.4,3.6,2.3,0.6,1.9,2.8,12.3
73,Keon Clark\clarkke01,PF,25,TOT,81,1720,15.6,0.512,0.002,0.462,8.6,19.6,14.0,6.8,1.0,6.3,12.6,18.6,,1.5,2.2,3.7,0.10400000000000001,,-2.1,1.0,-1.1,0.4,3,3.1,6.4,0.48,0.0,0.0,0.0,3.1,6.4,0.48100000000000004,0.48,1.8,3.0,0.5920000000000001,1.7,3.7,5.4,0.9,0.4,1.9,1.1,3.0,7.9
73,Keon Clark\clarkke01,PF,25,DEN,35,752,11.0,0.46299999999999997,0.0,0.528,8.3,18.7,13.4,7.0,1.1,4.0,16.4,17.4,,-0.2,0.7,0.5,0.031,,-3.8,0.0,-3.7,-0.3,3,2.3,5.7,0.41200000000000003,0.0,0.0,,2.3,5.7,0.41200000000000003,0.41200000000000003,1.8,3.0,0.6,1.7,3.7,5.3,1.0,0.5,1.3,1.4,2.9,6.5
73,Keon Clark\clarkke01,PF,25,TOR,46,968,19.2,0.544,0.003,0.42200000000000004,8.9,20.3,14.4,6.6,0.9,8.0,10.0,19.5,,1.7,1.6,3.2,0.161,,-0.7,1.7,1.0,0.7,0,3.6,7.0,0.522,0.0,0.0,0.0,3.6,6.9,0.524,0.522,1.7,2.9,0.585,1.7,3.7,5.4,0.8,0.3,2.4,0.9,3.1,9.0
74,Mateen Cleaves\cleavma01,PG,23,DET,78,1268,9.0,0.45799999999999996,0.043,0.34299999999999997,2.2,9.1,5.6,26.8,2.0,0.1,23.2,20.5,,-1.3,1.2,-0.1,-0.006,,-4.5,-0.7,-5.2,-1.0,8,2.1,5.1,0.4,0.1,0.2,0.294,2.0,4.9,0.405,0.406,1.2,1.8,0.708,0.3,1.4,1.7,2.7,0.6,0.0,1.8,2.0,5.4
75,John Coker\cokerjo01,C,29,GSW,6,32,-2.8,0.125,0.0,0.0,9.2,7.2,8.3,8.8,1.6,0.0,20.0,13.2,,-0.1,0.0,-0.1,-0.192,,-8.8,-4.0,-12.9,-0.1,0,0.2,1.3,0.125,0.0,0.0,,0.2,1.3,0.125,0.125,0.0,0.0,,0.5,0.3,0.8,0.3,0.2,0.0,0.3,0.7,0.3
76,Derrick Coleman\colemde01,PF,33,CHH,34,683,13.8,0.469,0.2,0.361,7.7,23.0,15.4,10.2,0.8,2.3,12.4,22.8,,0.1,1.1,1.2,0.08199999999999999,,-0.5,-0.5,-0.9,0.2,3,2.9,7.5,0.38,0.6,1.5,0.392,2.3,6.0,0.377,0.42,1.9,2.7,0.685,1.4,4.1,5.4,1.1,0.3,0.6,1.2,1.6,8.1
77,Bimbo Coles\colesbi01,PG,32,CLE,47,804,9.3,0.44,0.067,0.23399999999999999,1.3,5.6,3.5,27.9,1.8,0.5,18.3,18.1,,-0.3,0.3,0.0,0.0,,-3.3,-1.5,-4.8,-0.6,0,1.9,5.1,0.381,0.0,0.3,0.125,1.9,4.7,0.39899999999999997,0.385,1.0,1.2,0.857,0.2,0.8,1.0,2.9,0.6,0.1,1.3,1.9,4.9
78,Jason Collier\collija02,C,23,HOU,23,222,7.4,0.435,0.013999999999999999,0.33799999999999997,6.4,12.7,9.6,4.4,0.5,0.9,11.9,19.2,,-0.1,0.1,0.0,-0.001,,-4.5,-2.0,-6.5,-0.2,0,1.2,3.1,0.38,0.0,0.0,0.0,1.2,3.0,0.386,0.38,0.7,1.0,0.708,0.5,1.1,1.6,0.3,0.1,0.1,0.5,1.2,3.1
79,Sean Colson\colsose01,PG,25,TOT,13,44,6.8,0.29100000000000004,0.20800000000000002,0.16699999999999998,5.4,10.2,7.7,38.7,1.2,0.0,7.2,28.8,,-0.1,0.0,-0.1,-0.106,,-5.7,-3.2,-8.9,-0.1,0,0.5,1.8,0.25,0.1,0.4,0.2,0.4,1.5,0.263,0.271,0.2,0.3,0.5,0.2,0.3,0.5,0.8,0.1,0.0,0.2,0.5,1.2
79,Sean Colson\colsose01,PG,25,ATL,3,14,-10.6,0.0,0.2,0.0,0.0,24.0,11.9,29.4,0.0,0.0,28.6,22.3,,-0.1,0.0,-0.1,-0.465,,-13.6,-5.3,-18.9,-0.1,0,0.0,1.7,0.0,0.0,0.3,0.0,0.0,1.3,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.7,0.0,0.0
79,Sean Colson\colsose01,PG,25,HOU,10,30,14.9,0.361,0.21100000000000002,0.21100000000000002,7.9,3.8,5.8,43.0,1.8,0.0,0.0,31.9,,0.0,0.0,0.0,0.062,,-2.0,-2.2,-4.2,0.0,0,0.6,1.9,0.316,0.1,0.4,0.25,0.5,1.5,0.33299999999999996,0.342,0.2,0.4,0.5,0.2,0.1,0.3,0.7,0.1,0.0,0.0,0.6,1.5
80,Tyrone Corbin\corbity01,SF,38,TOR,15,117,-2.2,0.252,0.132,0.105,2.8,9.9,6.3,5.0,0.9,0.0,7.0,16.3,,-0.4,0.1,-0.3,-0.126,,-9.8,-3.1,-12.9,-0.3,1,0.6,2.5,0.237,0.0,0.3,0.0,0.6,2.2,0.273,0.237,0.1,0.3,0.5,0.2,0.7,0.9,0.3,0.1,0.0,0.2,1.2,1.3
81,Chris Crawford\crawfch01,PF,25,ATL,47,901,9.5,0.519,0.081,0.307,3.4,10.2,6.8,6.9,1.2,1.3,16.8,18.3,,0.1,0.5,0.6,0.031,,-3.5,-0.9,-4.5,-0.6,22,2.6,5.7,0.452,0.1,0.5,0.273,2.5,5.3,0.46799999999999997,0.46299999999999997,1.4,1.8,0.8190000000000001,0.6,1.7,2.3,0.8,0.4,0.3,1.3,2.5,6.8
82,Jamal Crawford\crawfja01,PG,20,CHI,61,1050,8.5,0.442,0.385,0.11199999999999999,1.0,9.4,5.0,23.0,2.2,1.0,21.0,17.9,,-1.3,0.4,-0.9,-0.043,,-2.9,-1.5,-4.4,-0.6,8,1.8,5.0,0.35200000000000004,0.7,1.9,0.35,1.1,3.1,0.353,0.419,0.4,0.6,0.794,0.1,1.3,1.5,2.3,0.7,0.2,1.4,1.1,4.6
83,Austin Croshere\croshau01,PF,25,IND,81,1874,14.3,0.512,0.295,0.33,7.7,15.5,11.7,8.8,1.0,1.9,14.5,23.4,,1.2,2.0,3.2,0.08199999999999999,,-0.1,-1.0,-1.2,0.4,23,3.4,8.7,0.39399999999999996,0.9,2.6,0.33799999999999997,2.5,6.1,0.41700000000000004,0.444,2.5,2.9,0.866,1.5,3.3,4.8,1.1,0.4,0.6,1.7,2.2,10.1
84,John Crotty\crottjo01,PG,31,UTA,31,264,7.2,0.44299999999999995,0.10800000000000001,0.292,6.2,6.9,6.6,19.4,1.2,0.0,20.6,16.1,,0.0,0.1,0.1,0.019,,-3.3,-1.8,-5.2,-0.2,0,0.7,2.1,0.33799999999999997,0.1,0.2,0.5710000000000001,0.6,1.9,0.31,0.369,0.5,0.6,0.895,0.4,0.5,0.9,1.1,0.2,0.0,0.6,1.0,2.1
85,Vonteego Cummings\cummivo01,PG,24,GSW,66,1495,10.4,0.425,0.27699999999999997,0.22399999999999998,3.1,7.0,4.9,24.4,2.3,0.7,13.8,18.6,,-0.2,0.4,0.2,0.006999999999999999,,-2.6,-0.8,-3.4,-0.5,11,2.7,7.8,0.344,0.7,2.2,0.336,2.0,5.7,0.348,0.391,1.2,1.8,0.6809999999999999,0.7,1.4,2.1,3.4,1.0,0.2,1.4,2.4,7.3
86,Bill Curley\curlebi01,PF,28,TOT,20,192,10.5,0.569,0.043,0.40399999999999997,10.7,9.6,10.2,2.6,1.9,3.3,22.4,15.8,,0.0,0.1,0.2,0.038,,-5.0,-0.2,-5.2,-0.2,2,1.3,2.4,0.532,0.1,0.1,0.5,1.2,2.3,0.5329999999999999,0.5429999999999999,0.6,1.0,0.632,1.1,0.8,1.9,0.2,0.4,0.5,0.8,2.3,3.2
86,Bill Curley\curlebi01,PF,28,DAL,5,15,-8.3,0.26,0.25,1.0,0.0,0.0,0.0,0.0,3.4,4.8,25.8,23.5,,-0.1,0.0,-0.1,-0.314,,-15.9,-0.2,-16.1,-0.1,0,0.2,0.8,0.25,0.0,0.2,0.0,0.2,0.6,0.33299999999999996,0.25,0.2,0.8,0.25,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.8,0.6
86,Bill Curley\curlebi01,PF,28,GSW,15,177,12.1,0.605,0.023,0.349,11.6,10.4,11.1,2.8,1.7,3.2,22.0,15.2,,0.2,0.1,0.3,0.068,,-4.1,-0.2,-4.3,-0.1,2,1.6,2.9,0.5579999999999999,0.1,0.1,1.0,1.5,2.8,0.5479999999999999,0.57,0.7,1.0,0.733,1.4,1.1,2.5,0.2,0.4,0.5,0.9,2.7,4.0
87,Dell Curry\curryde01,SG,36,TOR,71,956,14.4,0.53,0.38,0.134,1.8,8.3,5.0,13.2,1.5,0.6,8.8,20.7,,1.5,0.5,2.0,0.10099999999999999,,1.2,-0.8,0.3,0.6,1,2.3,5.4,0.424,0.9,2.0,0.428,1.4,3.3,0.42200000000000004,0.505,0.6,0.7,0.843,0.2,1.0,1.2,1.1,0.4,0.1,0.5,0.9,6.0
88,Michael Curry\currymi01,SG,32,DET,68,1485,7.5,0.507,0.027999999999999997,0.22899999999999998,1.5,7.4,4.4,13.9,0.9,0.1,14.8,12.0,,0.8,0.9,1.7,0.055,,-4.2,0.0,-4.3,-0.9,58,2.1,4.7,0.455,0.1,0.1,0.444,2.1,4.6,0.455,0.461,0.9,1.1,0.8490000000000001,0.3,1.5,1.8,1.9,0.4,0.0,0.9,2.5,5.2
89,Erick Dampier\dampier01,C,25,GSW,43,1038,10.0,0.43200000000000005,0.006,0.401,9.2,17.0,12.8,9.2,0.8,4.0,18.2,18.4,,-1.0,0.6,-0.5,-0.021,,-4.4,-0.8,-5.2,-0.8,26,2.9,7.3,0.401,0.0,0.0,0.0,2.9,7.3,0.40399999999999997,0.401,1.6,2.9,0.532,2.3,3.6,5.8,1.4,0.4,1.3,1.9,2.9,7.4
90,Antonio Daniels\daniean01,PG,25,SAS,79,2060,15.5,0.5670000000000001,0.311,0.265,1.5,7.2,4.5,24.9,1.6,0.5,14.2,17.5,,4.1,2.4,6.6,0.153,,1.3,0.4,1.7,1.9,23,3.5,7.4,0.46799999999999997,0.9,2.3,0.40399999999999997,2.5,5.1,0.496,0.531,1.5,2.0,0.7759999999999999,0.3,1.7,2.1,3.8,0.8,0.2,1.4,1.5,9.4
91,Kornél Dávid\davidko01,SF,29,TOT,27,209,12.0,0.547,0.0,0.255,7.8,20.1,13.8,5.3,1.5,1.3,16.2,14.3,,0.2,0.2,0.4,0.102,,-2.5,0.5,-2.0,0.0,0,0.9,1.9,0.49,0.0,0.0,,0.9,1.9,0.49,0.49,0.4,0.5,0.9229999999999999,0.6,1.4,1.9,0.3,0.2,0.1,0.4,1.0,2.3
91,Kornél Dávid\davidko01,SF,29,TOR,17,140,11.9,0.605,0.0,0.44799999999999995,7.1,19.8,13.3,4.4,0.8,1.5,16.8,13.3,,0.2,0.1,0.3,0.12,,-2.2,-0.2,-2.3,0.0,0,0.9,1.7,0.517,0.0,0.0,,0.9,1.7,0.517,0.517,0.7,0.8,0.9229999999999999,0.5,1.4,1.9,0.2,0.1,0.2,0.4,1.2,2.5
91,Kornél Dávid\davidko01,SF,29,DET,10,69,12.2,0.455,0.0,0.0,9.1,20.6,14.7,7.4,2.9,1.0,15.4,16.3,,0.0,0.1,0.1,0.067,,-3.2,1.9,-1.3,0.0,0,1.0,2.2,0.455,0.0,0.0,,1.0,2.2,0.455,0.455,0.0,0.0,,0.6,1.3,1.9,0.3,0.4,0.1,0.4,0.8,2.0
92,Antonio Davis\davisan01,C,32,TOR,78,2729,16.5,0.508,0.001,0.488,11.0,21.7,16.2,6.2,0.4,3.9,11.4,19.5,,4.2,3.1,7.2,0.127,,-0.3,-0.8,-1.1,0.6,77,4.8,11.1,0.433,0.0,0.0,0.0,4.8,11.1,0.434,0.433,4.1,5.4,0.754,3.5,6.6,10.1,1.4,0.3,1.9,1.7,2.9,13.7
93,Baron Davis\davisba01,PG,21,CHH,82,3192,16.6,0.512,0.28600000000000003,0.35200000000000004,4.6,9.9,7.3,32.5,2.9,0.8,17.0,19.2,,4.2,4.7,8.9,0.134,,1.0,1.4,2.4,3.6,82,5.0,11.7,0.42700000000000005,1.0,3.3,0.31,4.0,8.3,0.474,0.47200000000000003,2.8,4.1,0.677,1.6,3.4,5.0,7.3,2.1,0.4,2.8,3.3,13.8
94,Dale Davis\davisda01,C,31,POR,81,2162,15.1,0.524,0.008,0.312,13.3,19.9,16.7,7.4,1.1,2.6,10.8,13.4,,3.8,2.8,6.6,0.147,,0.3,-0.1,0.2,1.2,43,3.0,6.0,0.49700000000000005,0.0,0.0,0.0,3.0,6.0,0.501,0.49700000000000005,1.2,1.9,0.632,2.9,4.6,7.5,1.3,0.5,0.9,0.8,2.5,7.2
95,Emanual Davis\davisem01,SG,32,SEA,62,1290,11.8,0.527,0.39899999999999997,0.17300000000000001,2.5,11.2,6.9,16.1,2.6,0.7,18.4,14.7,,0.9,0.9,1.8,0.067,,-1.0,0.7,-0.4,0.5,39,2.1,5.1,0.418,0.8,2.0,0.39399999999999996,1.3,3.1,0.435,0.49700000000000005,0.7,0.9,0.818,0.5,2.0,2.5,2.2,1.0,0.2,1.2,1.6,5.8
96,Hubert Davis\davishu01,PG,30,TOT,66,1692,10.0,0.569,0.395,0.14300000000000002,1.9,7.3,4.6,10.3,1.1,0.0,15.0,14.5,,1.6,0.6,2.2,0.062,,-0.6,-1.1,-1.7,0.1,18,3.0,6.6,0.45299999999999996,1.2,2.6,0.456,1.8,4.0,0.45,0.5429999999999999,0.8,0.9,0.871,0.4,1.7,2.1,1.7,0.5,0.0,1.2,1.8,7.9
96,Hubert Davis\davishu01,PG,30,DAL,51,1261,9.1,0.5589999999999999,0.424,0.131,1.6,7.9,4.8,7.2,1.2,0.1,14.4,14.0,,0.8,0.7,1.5,0.057999999999999996,,-1.1,-0.6,-1.7,0.1,7,2.7,6.2,0.44299999999999995,1.1,2.6,0.436,1.6,3.5,0.44799999999999995,0.535,0.7,0.8,0.8540000000000001,0.4,1.8,2.1,1.2,0.6,0.0,1.1,1.8,7.3
96,Hubert Davis\davishu01,PG,30,WAS,15,431,12.8,0.597,0.319,0.17600000000000002,2.7,5.5,4.1,19.4,0.7,0.0,16.3,15.8,,0.8,-0.1,0.7,0.075,,0.8,-2.6,-1.8,0.0,11,3.8,7.9,0.479,1.3,2.5,0.526,2.5,5.4,0.457,0.563,1.3,1.4,0.905,0.7,1.3,2.0,3.3,0.4,0.0,1.7,1.9,10.2
97,Ricky Davis\davisri01,SG,21,MIA,7,70,18.9,0.49200000000000005,0.034,0.276,1.7,10.2,5.9,31.0,3.9,2.2,13.3,26.0,,0.1,0.1,0.2,0.139,,-0.2,3.3,3.0,0.1,0,1.7,4.1,0.414,0.1,0.1,1.0,1.6,4.0,0.39299999999999996,0.431,1.0,1.1,0.875,0.1,0.9,1.0,1.6,0.7,0.3,0.7,1.0,4.6
98,Terry Davis\daviste01,PF,33,DEN,19,228,6.7,0.47600000000000003,0.0,0.88,11.3,14.0,12.6,4.4,0.2,0.3,12.6,7.8,,0.2,0.0,0.2,0.051,,-3.7,-1.8,-5.6,-0.2,1,0.6,1.3,0.48,0.0,0.0,,0.6,1.3,0.48,0.48,0.5,1.2,0.409,1.3,1.5,2.8,0.4,0.1,0.1,0.3,1.8,1.7
99,Todd Day\dayto01,SG,31,MIN,31,345,10.1,0.515,0.585,0.195,3.3,9.0,6.1,12.2,1.5,1.4,15.8,19.9,,0.1,0.2,0.3,0.048,,-1.3,-0.9,-2.1,0.0,0,1.4,3.8,0.373,0.8,2.2,0.377,0.6,1.6,0.36700000000000005,0.483,0.6,0.7,0.7829999999999999,0.3,0.9,1.2,0.9,0.3,0.2,0.8,1.7,4.3
100,Andrew DeClercq\declean01,C,27,ORL,67,903,12.8,0.57,0.0,0.425,10.9,18.3,14.5,5.6,2.3,2.7,18.2,13.7,,1.0,1.4,2.5,0.132,,-3.4,1.2,-2.2,0.0,51,1.6,2.9,0.5539999999999999,0.0,0.0,,1.6,2.9,0.5539999999999999,0.5539999999999999,0.7,1.2,0.573,1.4,2.2,3.5,0.5,0.6,0.5,0.8,3.0,3.9
101,Vinny Del Negro\delnevi01,PG,34,TOT,65,922,11.3,0.501,0.055999999999999994,0.188,1.4,8.8,4.9,21.7,1.5,0.2,11.8,13.6,,1.0,0.6,1.6,0.085,,-2.2,0.4,-1.8,0.0,1,1.6,3.6,0.45299999999999996,0.0,0.2,0.077,1.6,3.4,0.475,0.455,0.6,0.7,0.932,0.2,1.1,1.3,1.9,0.4,0.0,0.5,1.2,3.9
101,Vinny Del Negro\delnevi01,PG,34,GSW,29,396,6.9,0.397,0.1,0.17800000000000002,1.0,7.9,4.2,23.5,0.8,0.0,13.4,11.9,,0.0,-0.1,0.0,-0.005,,-4.3,-1.4,-5.8,-0.4,1,1.0,3.1,0.33299999999999996,0.0,0.3,0.111,1.0,2.8,0.358,0.33899999999999997,0.6,0.6,1.0,0.1,0.9,1.1,2.1,0.2,0.0,0.5,1.2,2.7
101,Vinny Del Negro\delnevi01,PG,34,PHO,36,526,14.7,0.5660000000000001,0.027999999999999997,0.19399999999999998,1.7,9.4,5.5,20.3,2.0,0.4,10.8,14.9,,1.0,0.7,1.7,0.153,,-0.7,1.8,1.2,0.4,0,2.1,4.0,0.528,0.0,0.1,0.0,2.1,3.9,0.5429999999999999,0.528,0.7,0.8,0.893,0.2,1.2,1.4,1.8,0.6,0.1,0.5,1.2,4.9
